#! FIELDS     Id          Pos_0         Pos_1         Pos_2         Density          Error
               0      4.7569873     7.0200877     5.9925537   6.0428578e+02  7.6251455e+01
               1      5.7936387     7.1732242     6.5253155   5.8443183e+02  8.0222391e+01
               2      5.1040725     6.5497000     7.6050719   5.5463380e+02  9.1906466e+01
               3      5.3824179     6.3418367     8.0190460   5.4773915e+02  9.4897762e+01
               4      5.9803713     7.2334320     7.6689156   5.4264188e+02  1.0191598e+02
               5      6.6748619     7.3605652     6.1473220   5.4120129e+02  5.1390018e+01
               6      5.2407448     5.9228437     7.1984221   5.3857136e+02  9.0937547e+01
               7      5.4154708     6.6267547     6.5224015   5.3816038e+02  1.0297609e+02
               8      4.8209463     7.4561829     6.3577998   5.3582036e+02  5.6683443e+01
               9      5.4270007     7.1644903     6.8534841   5.3540146e+02  8.1834622e+01
              10      4.1998982     7.4925794     6.7936515   5.3469610e+02  7.1571082e+01
              11      5.2295457     6.6683546     8.1825397   5.3466356e+02  8.8527933e+01
              12      5.1449717     5.9103240     7.3081529   5.3343058e+02  7.9951920e+01
              13      5.3372472     7.1618446     6.7748454   5.3317171e+02  9.2238441e+01
              14      3.8587999     7.3093897     7.1891234   5.3273410e+02  4.9289346e+01
              15      4.0557803     6.3200503     5.8200030   5.3191572e+02  5.8693703e+01
              16      6.7600564     7.1393855     7.2351115   5.3102618e+02  7.5710505e+01
              17      3.7358065     5.9408082     6.0167939   5.3085428e+02  5.8529917e+01
              18      3.2060814     7.9715905     6.8248168   5.3071111e+02  3.6936298e+01
              19      5.7680990     7.3476799     6.4580122   5.2967501e+02  7.0834987e+01
              20      4.8538555     7.5388722     6.1362906   5.2949792e+02  5.5555109e+01
              21      4.4017356     7.3468606     7.9269401   5.2927804e+02  7.3027864e+01
              22      6.4867467     6.3896352     7.3005247   5.2900648e+02  9.0701059e+01
              23      5.1324555     7.0720151     6.1963538   5.2890962e+02  7.1948297e+01
              24      7.5242712     7.9714818     6.2443053   5.2878910e+02  5.6602474e+01
              25      4.1206906     7.0601818     7.7138521   5.2629423e+02  7.0807032e+01
              26      3.9292882     7.2373712     6.6581785   5.2547759e+02  5.5546507e+01
              27      3.6968428     7.8517079     7.1745591   5.2463758e+02  5.6455974e+01
              28      5.7592359     6.6410352     8.1224032   5.2154380e+02  8.8257276e+01
              29      5.3299888     6.4434770     7.9848824   5.2134156e+02  8.8929974e+01
              30      5.9743516     7.2235580     7.8572851   5.2081114e+02  7.0263527e+01
              31      5.2386635     7.1160054     6.1642379   5.1810879e+02  8.5751988e+01
              32      5.9331215     6.5796875     6.8390040   5.1698560e+02  9.0851717e+01
              33      3.3205342     7.0345216     6.3633804   5.1677173e+02  8.1503808e+01
              34      3.7525919     7.2653993     7.2212394   5.1291209e+02  7.0356488e+01
              35      5.1269126     5.8807022     7.8732614   5.1217139e+02  8.7696776e+01
              36      5.9968258     7.2747766     7.5581609   5.1105934e+02  1.0256975e+02
              37      3.8391363     7.2914907     8.2085859   5.1102877e+02  5.9597440e+01
              38      6.2755696     7.0101481     6.3430890   5.1044607e+02  6.5250784e+01
              39      4.6268114     6.4753790     7.6993720   5.0996941e+02  8.6040758e+01
              40      5.3086423     7.5619746     6.3411146   5.0653726e+02  6.2865481e+01
              41      4.2295983     7.5987143     7.4808500   5.0604200e+02  5.9218869e+01
